MES,POSICION_DIA,HORA_DEL_DIA,HORARIO_TURNO_CATEGORICA,ID_UBICACION_ORIGEN,LATITUD_ORIGEN,LONGITUD_ORIGEN,ID_UBICACION_DESTINO,LATITUD_DESTINO,LONGITUD_DESTINO,TIEMPO_MOVILIZACION,MINUTOS_EN_ESTACION,SERVICE_ID,MINUTOS_EN_ACTIVIDAD,MINUTOS_ALISTAMIENTO,USUARIO_ID,CLUSTER
7,4,7,1,39,3.41432646569837,-76.5482149554339,78,3.36714761458388,-76.52949647924,17,25,6135,0,20,7,2
7,4,7,1,39,3.41432646569837,-76.5482149554339,78,3.36714761458388,-76.52949647924,17,25,6135,0,18,7,2
7,4,7,1,39,3.41432646569837,-76.5482149554339,78,3.36714761458388,-76.52949647924,17,25,6138,0,19,7,2
7,4,7,1,39,3.41432646569837,-76.5482149554339,78,3.36714761458388,-76.52949647924,17,25,6135,0,20,7,2
7,4,7,1,39,3.41432646569837,-76.5482149554339,78,3.36714761458388,-76.52949647924,17,25,6135,0,18,7,2
7,4,7,1,39,3.41432646569837,-76.5482149554339,78,3.36714761458388,-76.52949647924,17,25,6138,0,19,7,2
7,4,7,1,39,3.41432646569837,-76.5482149554339,78,3.36714761458388,-76.52949647924,17,25,6135,0,20,7,2
7,4,7,1,39,3.41432646569837,-76.5482149554339,78,3.36714761458388,-76.52949647924,17,25,6135,0,18,7,2
7,4,8,1,6,3.37255095327099,-76.5398551705051,6,3.37255095327099,-76.5398551705051,0,6,6138,0,5,7,2
7,4,8,1,6,3.37255095327099,-76.5398551705051,6,3.37255095327099,-76.5398551705051,0,6,6135,4,0,7,2
7,4,8,1,7,3.38757205033245,-76.5447785616404,66,3.39364291232397,-76.5458386268414,5,30,6135,0,29,7,1
7,4,8,1,7,3.38757205033245,-76.5447785616404,66,3.39364291232397,-76.5458386268414,5,30,6135,6,0,7,1
7,4,9,1,66,3.39364291232397,-76.5458386268414,25,3.40947826448299,-76.5473633540787,7,46,8385,0,43,7,1
7,4,9,1,66,3.39364291232397,-76.5458386268414,25,3.40947826448299,-76.5473633540787,7,46,8373,36,0,7,1
7,4,9,1,66,3.39364291232397,-76.5458386268414,25,3.40947826448299,-76.5473633540787,7,46,8381,0,39,7,1
7,4,9,1,66,3.39364291232397,-76.5458386268414,25,3.40947826448299,-76.5473633540787,7,46,8382,0,38,7,1
7,4,9,1,66,3.39364291232397,-76.5458386268414,25,3.40947826448299,-76.5473633540787,7,46,8384,0,42,7,1
7,4,9,1,66,3.39364291232397,-76.5458386268414,25,3.40947826448299,-76.5473633540787,7,46,8369,0,43,7,1
7,4,9,1,66,3.39364291232397,-76.5458386268414,25,3.40947826448299,-76.5473633540787,7,46,8385,0,43,7,1
7,4,9,1,66,3.39364291232397,-76.5458386268414,25,3.40947826448299,-76.5473633540787,7,46,8373,36,0,7,1
7,4,9,1,66,3.39364291232397,-76.5458386268414,25,3.40947826448299,-76.5473633540787,7,46,8381,0,39,7,1
7,4,9,1,66,3.39364291232397,-76.5458386268414,25,3.40947826448299,-76.5473633540787,7,46,8382,0,38,7,1
7,4,9,1,66,3.39364291232397,-76.5458386268414,25,3.40947826448299,-76.5473633540787,7,46,8384,0,42,7,1
7,4,9,1,66,3.39364291232397,-76.5458386268414,25,3.40947826448299,-76.5473633540787,7,46,8369,0,43,7,1
7,4,10,1,25,3.40947826448299,-76.5473633540787,16,3.41840956522489,-76.5482712818292,4,3,6138,0,2,7,1
7,4,10,1,25,3.40947826448299,-76.5473633540787,16,3.41840956522489,-76.5482712818292,4,3,6135,0,0,7,1
7,4,10,1,25,3.40947826448299,-76.5473633540787,16,3.41840956522489,-76.5482712818292,4,3,6138,0,2,7,1
7,4,10,1,25,3.40947826448299,-76.5473633540787,16,3.41840956522489,-76.5482712818292,4,3,6135,0,0,7,1
7,4,10,1,25,3.40947826448299,-76.5473633540787,16,3.41840956522489,-76.5482712818292,4,3,6138,0,2,7,1
7,4,10,1,25,3.40947826448299,-76.5473633540787,16,3.41840956522489,-76.5482712818292,4,3,6135,0,0,7,1
7,4,10,1,25,3.40947826448299,-76.5473633540787,16,3.41840956522489,-76.5482712818292,4,3,6138,0,2,7,1
7,4,10,1,25,3.40947826448299,-76.5473633540787,16,3.41840956522489,-76.5482712818292,4,3,6135,0,0,7,1
7,4,10,1,25,3.40947826448299,-76.5473633540787,16,3.41840956522489,-76.5482712818292,4,3,6138,0,2,7,1
7,4,10,1,25,3.40947826448299,-76.5473633540787,16,3.41840956522489,-76.5482712818292,4,3,6135,0,0,7,1
7,4,10,1,25,3.40947826448299,-76.5473633540787,16,3.41840956522489,-76.5482712818292,4,3,6138,0,2,7,1
7,4,10,1,25,3.40947826448299,-76.5473633540787,16,3.41840956522489,-76.5482712818292,4,3,6135,0,0,7,1
7,4,10,1,16,3.41840956522489,-76.5482712818292,70,3.43136028767383,-76.5433749225134,4,12,6147,0,11,7,1
7,4,10,1,16,3.41840956522489,-76.5482712818292,70,3.43136028767383,-76.5433749225134,4,12,6135,0,7,7,1
7,4,10,1,16,3.41840956522489,-76.5482712818292,70,3.43136028767383,-76.5433749225134,4,12,6138,0,8,7,1
7,4,10,1,16,3.41840956522489,-76.5482712818292,70,3.43136028767383,-76.5433749225134,4,12,6138,0,6,7,1
7,4,10,1,16,3.41840956522489,-76.5482712818292,70,3.43136028767383,-76.5433749225134,4,12,6140,0,12,7,1
7,4,10,1,16,3.41840956522489,-76.5482712818292,70,3.43136028767383,-76.5433749225134,4,12,6135,3,1,7,1
7,4,10,1,16,3.41840956522489,-76.5482712818292,70,3.43136028767383,-76.5433749225134,4,12,6135,0,8,7,1
7,4,10,1,16,3.41840956522489,-76.5482712818292,70,3.43136028767383,-76.5433749225134,4,12,6148,0,10,7,1
7,4,10,1,16,3.41840956522489,-76.5482712818292,70,3.43136028767383,-76.5433749225134,4,12,6147,0,11,7,1
7,4,10,1,16,3.41840956522489,-76.5482712818292,70,3.43136028767383,-76.5433749225134,4,12,6135,0,7,7,1
7,4,10,1,16,3.41840956522489,-76.5482712818292,70,3.43136028767383,-76.5433749225134,4,12,6138,0,8,7,1
7,4,10,1,16,3.41840956522489,-76.5482712818292,70,3.43136028767383,-76.5433749225134,4,12,6138,0,6,7,1
7,4,10,1,16,3.41840956522489,-76.5482712818292,70,3.43136028767383,-76.5433749225134,4,12,6140,0,12,7,1
7,4,10,1,16,3.41840956522489,-76.5482712818292,70,3.43136028767383,-76.5433749225134,4,12,6135,3,1,7,1
7,4,10,1,16,3.41840956522489,-76.5482712818292,70,3.43136028767383,-76.5433749225134,4,12,6135,0,8,7,1
7,4,10,1,16,3.41840956522489,-76.5482712818292,70,3.43136028767383,-76.5433749225134,4,12,6148,0,10,7,1
7,4,10,1,70,3.43136028767383,-76.5433749225134,77,3.42300676194683,-76.5471434261955,9,12,6135,8,0,7,1
7,4,10,1,70,3.43136028767383,-76.5433749225134,77,3.42300676194683,-76.5471434261955,9,12,6135,0,9,7,1
7,4,10,1,70,3.43136028767383,-76.5433749225134,77,3.42300676194683,-76.5471434261955,9,12,6135,8,0,7,1
7,4,10,1,70,3.43136028767383,-76.5433749225134,77,3.42300676194683,-76.5471434261955,9,12,6135,0,9,7,1
7,4,10,1,70,3.43136028767383,-76.5433749225134,77,3.42300676194683,-76.5471434261955,9,12,6135,8,0,7,1
7,4,10,1,70,3.43136028767383,-76.5433749225134,77,3.42300676194683,-76.5471434261955,9,12,6135,0,9,7,1
7,4,10,1,70,3.43136028767383,-76.5433749225134,77,3.42300676194683,-76.5471434261955,9,12,6135,8,0,7,1
7,4,10,1,70,3.43136028767383,-76.5433749225134,77,3.42300676194683,-76.5471434261955,9,12,6135,0,9,7,1
7,4,10,1,70,3.43136028767383,-76.5433749225134,77,3.42300676194683,-76.5471434261955,9,12,6135,8,0,7,1
7,4,10,1,70,3.43136028767383,-76.5433749225134,77,3.42300676194683,-76.5471434261955,9,12,6135,0,9,7,1
7,4,10,1,70,3.43136028767383,-76.5433749225134,77,3.42300676194683,-76.5471434261955,9,12,6135,8,0,7,1
7,4,10,1,70,3.43136028767383,-76.5433749225134,77,3.42300676194683,-76.5471434261955,9,12,6135,0,9,7,1
7,4,10,1,70,3.43136028767383,-76.5433749225134,77,3.42300676194683,-76.5471434261955,9,12,6135,8,0,7,1
7,4,10,1,70,3.43136028767383,-76.5433749225134,77,3.42300676194683,-76.5471434261955,9,12,6135,0,9,7,1
7,4,10,1,70,3.43136028767383,-76.5433749225134,77,3.42300676194683,-76.5471434261955,9,12,6135,8,0,7,1
7,4,10,1,70,3.43136028767383,-76.5433749225134,77,3.42300676194683,-76.5471434261955,9,12,6135,0,9,7,1
7,4,11,1,8,3.41433985294095,-76.5486736132011,77,3.42300676194683,-76.5471434261955,16,97,6135,4,0,7,1
7,4,13,1,16,3.41840956522489,-76.5482712818292,66,3.39364291232397,-76.5458386268414,18,1,6135,0,0,7,1
7,5,6,1,8,3.41433985294095,-76.5486736132011,16,3.41840956522489,-76.5482712818292,6,3,6135,0,0,7,1
7,5,6,1,16,3.41840956522489,-76.5482712818292,70,3.43136028767383,-76.5433749225134,3,6,6135,1,1,7,1
7,5,7,1,75,3.43935260358881,-76.5373915741497,39,3.41432646569837,-76.5482149554339,9,15,6140,0,12,7,1
7,5,7,1,75,3.43935260358881,-76.5373915741497,39,3.41432646569837,-76.5482149554339,9,15,6138,0,12,7,1
7,5,7,1,75,3.43935260358881,-76.5373915741497,39,3.41432646569837,-76.5482149554339,9,15,6147,0,13,7,1
7,5,7,1,75,3.43935260358881,-76.5373915741497,39,3.41432646569837,-76.5482149554339,9,15,6140,0,8,7,1
7,5,7,1,75,3.43935260358881,-76.5373915741497,39,3.41432646569837,-76.5482149554339,9,15,6138,1,2,7,1
7,5,7,1,75,3.43935260358881,-76.5373915741497,39,3.41432646569837,-76.5482149554339,9,15,6135,0,14,7,1
7,5,7,1,75,3.43935260358881,-76.5373915741497,39,3.41432646569837,-76.5482149554339,9,15,6140,0,11,7,1
7,5,7,1,75,3.43935260358881,-76.5373915741497,39,3.41432646569837,-76.5482149554339,9,15,6135,0,10,7,1
7,5,7,1,75,3.43935260358881,-76.5373915741497,39,3.41432646569837,-76.5482149554339,9,15,6140,0,9,7,1
7,5,7,1,75,3.43935260358881,-76.5373915741497,39,3.41432646569837,-76.5482149554339,9,15,6138,0,9,7,1
7,5,7,1,75,3.43935260358881,-76.5373915741497,39,3.41432646569837,-76.5482149554339,9,15,6138,0,7,7,1
7,5,7,1,75,3.43935260358881,-76.5373915741497,39,3.41432646569837,-76.5482149554339,9,15,6135,0,6,7,1
7,5,7,1,75,3.43935260358881,-76.5373915741497,39,3.41432646569837,-76.5482149554339,9,15,6140,0,6,7,1
7,5,7,1,75,3.43935260358881,-76.5373915741497,39,3.41432646569837,-76.5482149554339,9,15,6148,0,4,7,1
7,5,7,1,39,3.41432646569837,-76.5482149554339,8,3.41433985294095,-76.5486736132011,1,6,6135,3,0,7,1
7,5,7,1,39,3.41432646569837,-76.5482149554339,8,3.41433985294095,-76.5486736132011,1,6,6135,3,0,7,1
7,5,7,1,39,3.41432646569837,-76.5482149554339,8,3.41433985294095,-76.5486736132011,1,6,6135,3,0,7,1
7,5,7,1,39,3.41432646569837,-76.5482149554339,8,3.41433985294095,-76.5486736132011,1,6,6135,3,0,7,1
7,5,7,1,39,3.41432646569837,-76.5482149554339,8,3.41433985294095,-76.5486736132011,1,6,6135,3,0,7,1
7,5,7,1,39,3.41432646569837,-76.5482149554339,8,3.41433985294095,-76.5486736132011,1,6,6135,3,0,7,1
7,5,7,1,39,3.41432646569837,-76.5482149554339,8,3.41433985294095,-76.5486736132011,1,6,6135,3,0,7,1
7,5,7,1,39,3.41432646569837,-76.5482149554339,8,3.41433985294095,-76.5486736132011,1,6,6135,3,0,7,1
7,5,7,1,39,3.41432646569837,-76.5482149554339,8,3.41433985294095,-76.5486736132011,1,6,6135,3,0,7,1
7,5,7,1,39,3.41432646569837,-76.5482149554339,8,3.41433985294095,-76.5486736132011,1,6,6135,3,0,7,1
7,5,7,1,39,3.41432646569837,-76.5482149554339,8,3.41433985294095,-76.5486736132011,1,6,6135,3,0,7,1
7,5,7,1,39,3.41432646569837,-76.5482149554339,8,3.41433985294095,-76.5486736132011,1,6,6135,3,0,7,1
7,5,7,1,39,3.41432646569837,-76.5482149554339,8,3.41433985294095,-76.5486736132011,1,6,6135,3,0,7,1
7,5,7,1,39,3.41432646569837,-76.5482149554339,8,3.41433985294095,-76.5486736132011,1,6,6135,3,0,7,1
7,5,7,1,8,3.41433985294095,-76.5486736132011,25,3.40947826448299,-76.5473633540787,3,19,8382,0,18,7,1
7,5,7,1,8,3.41433985294095,-76.5486736132011,25,3.40947826448299,-76.5473633540787,3,19,8384,0,14,7,1
7,5,7,1,8,3.41433985294095,-76.5486736132011,25,3.40947826448299,-76.5473633540787,3,19,6138,4,1,7,1
7,5,7,1,8,3.41433985294095,-76.5486736132011,25,3.40947826448299,-76.5473633540787,3,19,8369,0,15,7,1
7,5,7,1,8,3.41433985294095,-76.5486736132011,25,3.40947826448299,-76.5473633540787,3,19,6135,0,15,7,1
7,5,7,1,8,3.41433985294095,-76.5486736132011,25,3.40947826448299,-76.5473633540787,3,19,6135,0,6,7,1
7,5,7,1,8,3.41433985294095,-76.5486736132011,25,3.40947826448299,-76.5473633540787,3,19,8369,0,17,7,1
7,5,7,1,8,3.41433985294095,-76.5486736132011,25,3.40947826448299,-76.5473633540787,3,19,8385,0,13,7,1
7,5,8,1,19,3.37690466220876,-76.5427170875342,6,3.37255095327099,-76.5398551705051,3,5,6135,4,0,7,2
7,5,8,1,40,3.37095244638537,-76.5369932534761,78,3.36714761458388,-76.52949647924,3,4,6135,0,1,7,2
7,5,9,1,19,3.37690466220876,-76.5427170875342,40,3.37095244638537,-76.5369932534761,3,1,8381,0,0,7,2
7,5,9,1,40,3.37095244638537,-76.5369932534761,19,3.37690466220876,-76.5427170875342,4,25,6135,0,24,7,2
7,5,9,1,19,3.37690466220876,-76.5427170875342,25,3.40947826448299,-76.5473633540787,8,1,8381,0,0,7,1
7,5,9,1,25,3.40947826448299,-76.5473633540787,70,3.43136028767383,-76.5433749225134,8,10,6138,7,1,7,1
7,5,10,1,25,3.40947826448299,-76.5473633540787,7,3.38757205033245,-76.5447785616404,11,11,6135,6,0,7,2
7,5,12,1,8,3.41433985294095,-76.5486736132011,66,3.39364291232397,-76.5458386268414,8,9,6135,8,0,7,1
7,5,12,1,66,3.39364291232397,-76.5458386268414,70,3.43136028767383,-76.5433749225134,18,8,6135,6,0,7,1
7,5,13,1,70,3.43136028767383,-76.5433749225134,39,3.41432646569837,-76.5482149554339,6,15,6135,6,2,7,1
7,6,6,1,8,3.41433985294095,-76.5486736132011,75,3.43935260358881,-76.5373915741497,16,19,6135,0,5,7,3
7,6,6,1,8,3.41433985294095,-76.5486736132011,75,3.43935260358881,-76.5373915741497,16,19,6135,3,0,7,3
7,6,7,1,75,3.43935260358881,-76.5373915741497,16,3.41840956522489,-76.5482712818292,7,17,6138,6,0,7,1
7,6,7,1,75,3.43935260358881,-76.5373915741497,16,3.41840956522489,-76.5482712818292,7,17,6135,4,7,7,1
7,6,7,1,75,3.43935260358881,-76.5373915741497,16,3.41840956522489,-76.5482712818292,7,17,6138,6,0,7,1
7,6,7,1,75,3.43935260358881,-76.5373915741497,16,3.41840956522489,-76.5482712818292,7,17,6135,4,7,7,1
7,6,7,1,16,3.41840956522489,-76.5482712818292,25,3.40947826448299,-76.5473633540787,16,37,6135,6,0,7,1
7,6,7,1,16,3.41840956522489,-76.5482712818292,25,3.40947826448299,-76.5473633540787,16,37,6135,6,0,7,1
7,6,8,1,25,3.40947826448299,-76.5473633540787,39,3.41432646569837,-76.5482149554339,3,5,6135,3,0,7,1
7,6,8,1,39,3.41432646569837,-76.5482149554339,29,3.39847770030099,-76.5464255771778,5,18,6135,4,1,7,1
7,6,9,1,29,3.39847770030099,-76.5464255771778,7,3.38757205033245,-76.5447785616404,11,17,6135,6,1,7,2
7,7,9,1,22,3.40358098672196,-76.5467474422483,25,3.40947826448299,-76.5473633540787,23,89,6135,0,27,7,1
7,7,9,1,22,3.40358098672196,-76.5467474422483,25,3.40947826448299,-76.5473633540787,23,89,6135,9,0,7,1
7,7,9,1,22,3.40358098672196,-76.5467474422483,25,3.40947826448299,-76.5473633540787,23,89,6135,0,26,7,1
7,7,11,1,25,3.40947826448299,-76.5473633540787,8,3.41433985294095,-76.5486736132011,8,5,6135,0,4,7,1
7,7,11,1,25,3.40947826448299,-76.5473633540787,8,3.41433985294095,-76.5486736132011,8,5,6135,0,4,7,1
7,7,11,1,25,3.40947826448299,-76.5473633540787,8,3.41433985294095,-76.5486736132011,8,5,6135,0,4,7,1
7,7,11,1,8,3.41433985294095,-76.5486736132011,75,3.43935260358881,-76.5373915741497,12,7,6135,6,0,7,3
8,3,3,3,81,3.39652709064599,-76.5241494534741,39,3.41432646569837,-76.5482149554339,10,17,6140,0,12,7,1
8,4,23,3,8,3.41433985294095,-76.5486736132011,81,3.39652709064599,-76.5241494534741,7,86,6135,3,83,7,2
8,5,5,1,8,3.41433985294095,-76.5486736132011,75,3.43935260358881,-76.5373915741497,7,23,6135,3,0,7,3
8,1,8,1,68,3.44801119892302,-76.5299371464294,9,3.44428218499245,-76.502484494689,16,16,6135,6,0,7,0
8,1,11,1,37,3.44351311183983,-76.4961692335708,68,3.44801119892302,-76.5299371464294,10,63,6137,36,0,7,3
8,2,7,1,25,3.40947826448299,-76.5473633540787,7,3.38757205033245,-76.5447785616404,9,15,6135,8,0,7,2
8,2,8,1,66,3.39364291232397,-76.5458386268414,16,3.41840956522489,-76.5482712818292,10,17,6135,8,9,7,1
8,2,8,1,16,3.41840956522489,-76.5482712818292,78,3.36714761458388,-76.52949647924,21,33,6135,13,1,7,2
8,2,8,1,16,3.41840956522489,-76.5482712818292,78,3.36714761458388,-76.52949647924,21,33,6135,0,17,7,2
8,2,8,1,16,3.41840956522489,-76.5482712818292,78,3.36714761458388,-76.52949647924,21,33,6135,0,16,7,2
8,2,8,1,16,3.41840956522489,-76.5482712818292,78,3.36714761458388,-76.52949647924,21,33,6138,0,15,7,2
8,2,10,1,70,3.43136028767383,-76.5433749225134,16,3.41840956522489,-76.5482712818292,12,35,6135,7,26,7,1
8,2,12,1,22,3.40358098672196,-76.5467474422483,78,3.36714761458388,-76.52949647924,17,27,6138,0,23,7,2
8,2,12,1,22,3.40358098672196,-76.5467474422483,78,3.36714761458388,-76.52949647924,17,27,6135,3,18,7,2
8,3,6,1,8,3.41433985294095,-76.5486736132011,22,3.40358098672196,-76.5467474422483,12,24,6135,23,0,7,1
8,3,7,1,22,3.40358098672196,-76.5467474422483,22,3.40358098672196,-76.5467474422483,0,3,6138,0,0,7,1
8,3,7,1,22,3.40358098672196,-76.5467474422483,29,3.39847770030099,-76.5464255771778,2,44,6138,0,34,7,1
8,3,7,1,22,3.40358098672196,-76.5467474422483,29,3.39847770030099,-76.5464255771778,2,44,6135,30,1,7,1
8,3,8,1,29,3.39847770030099,-76.5464255771778,66,3.39364291232397,-76.5458386268414,3,13,6135,0,2,7,1
8,3,8,1,29,3.39847770030099,-76.5464255771778,66,3.39364291232397,-76.5458386268414,3,13,6135,0,2,7,1
8,3,8,1,66,3.39364291232397,-76.5458386268414,7,3.38757205033245,-76.5447785616404,4,19,6148,0,16,7,2
8,3,8,1,66,3.39364291232397,-76.5458386268414,7,3.38757205033245,-76.5447785616404,4,19,6138,0,17,7,2
8,3,8,1,66,3.39364291232397,-76.5458386268414,7,3.38757205033245,-76.5447785616404,4,19,6135,0,18,7,2
8,3,8,1,66,3.39364291232397,-76.5458386268414,7,3.38757205033245,-76.5447785616404,4,19,6135,14,1,7,2
8,3,8,1,66,3.39364291232397,-76.5458386268414,7,3.38757205033245,-76.5447785616404,4,19,6140,0,16,7,2
8,3,9,1,7,3.38757205033245,-76.5447785616404,29,3.39847770030099,-76.5464255771778,23,7,6135,4,3,7,1
8,3,9,1,7,3.38757205033245,-76.5447785616404,29,3.39847770030099,-76.5464255771778,23,7,6135,1,0,7,1
8,3,9,1,7,3.38757205033245,-76.5447785616404,29,3.39847770030099,-76.5464255771778,23,7,6135,4,3,7,1
8,3,9,1,7,3.38757205033245,-76.5447785616404,29,3.39847770030099,-76.5464255771778,23,7,6135,1,0,7,1
8,3,9,1,7,3.38757205033245,-76.5447785616404,29,3.39847770030099,-76.5464255771778,23,7,6135,4,3,7,1
8,3,9,1,7,3.38757205033245,-76.5447785616404,29,3.39847770030099,-76.5464255771778,23,7,6135,1,0,7,1
8,3,9,1,7,3.38757205033245,-76.5447785616404,29,3.39847770030099,-76.5464255771778,23,7,6135,4,3,7,1
8,3,9,1,7,3.38757205033245,-76.5447785616404,29,3.39847770030099,-76.5464255771778,23,7,6135,1,0,7,1
8,3,9,1,7,3.38757205033245,-76.5447785616404,29,3.39847770030099,-76.5464255771778,23,7,6135,4,3,7,1
8,3,9,1,7,3.38757205033245,-76.5447785616404,29,3.39847770030099,-76.5464255771778,23,7,6135,1,0,7,1
8,3,9,1,29,3.39847770030099,-76.5464255771778,70,3.43136028767383,-76.5433749225134,19,24,6135,16,0,7,1
8,3,9,1,29,3.39847770030099,-76.5464255771778,70,3.43136028767383,-76.5433749225134,19,24,6135,16,0,7,1
8,3,13,1,16,3.41840956522489,-76.5482712818292,25,3.40947826448299,-76.5473633540787,16,20,6135,6,0,7,1
8,3,13,1,25,3.40947826448299,-76.5473633540787,8,3.41433985294095,-76.5486736132011,4,16,8385,0,8,7,1
8,3,13,1,25,3.40947826448299,-76.5473633540787,8,3.41433985294095,-76.5486736132011,4,16,8381,0,6,7,1
8,3,13,1,25,3.40947826448299,-76.5473633540787,8,3.41433985294095,-76.5486736132011,4,16,6135,0,4,7,1
8,3,13,1,25,3.40947826448299,-76.5473633540787,8,3.41433985294095,-76.5486736132011,4,16,8369,0,3,7,1
8,3,13,1,25,3.40947826448299,-76.5473633540787,8,3.41433985294095,-76.5486736132011,4,16,8384,0,4,7,1
8,3,13,1,25,3.40947826448299,-76.5473633540787,8,3.41433985294095,-76.5486736132011,4,16,8382,0,9,7,1
8,4,10,1,77,3.42300676194683,-76.5471434261955,16,3.41840956522489,-76.5482712818292,4,13,6135,4,0,7,1
8,4,10,1,77,3.42300676194683,-76.5471434261955,16,3.41840956522489,-76.5482712818292,4,13,6135,2,6,7,1
8,4,10,1,16,3.41840956522489,-76.5482712818292,77,3.42300676194683,-76.5471434261955,3,36,6135,0,36,7,1
8,4,10,1,16,3.41840956522489,-76.5482712818292,77,3.42300676194683,-76.5471434261955,3,36,6135,10,1,7,1
8,4,10,1,16,3.41840956522489,-76.5482712818292,77,3.42300676194683,-76.5471434261955,3,36,6135,0,36,7,1
8,4,10,1,16,3.41840956522489,-76.5482712818292,77,3.42300676194683,-76.5471434261955,3,36,6135,10,1,7,1
8,4,11,1,77,3.42300676194683,-76.5471434261955,16,3.41840956522489,-76.5482712818292,10,10,6138,0,7,7,1
8,4,11,1,77,3.42300676194683,-76.5471434261955,16,3.41840956522489,-76.5482712818292,10,10,6138,0,9,7,1
8,4,11,1,77,3.42300676194683,-76.5471434261955,16,3.41840956522489,-76.5482712818292,10,10,6138,0,7,7,1
8,4,11,1,77,3.42300676194683,-76.5471434261955,16,3.41840956522489,-76.5482712818292,10,10,6138,0,9,7,1
8,4,11,1,77,3.42300676194683,-76.5471434261955,16,3.41840956522489,-76.5482712818292,10,10,6138,0,7,7,1
8,4,11,1,77,3.42300676194683,-76.5471434261955,16,3.41840956522489,-76.5482712818292,10,10,6138,0,9,7,1
8,4,11,1,39,3.41432646569837,-76.5482149554339,7,3.38757205033245,-76.5447785616404,11,26,6147,1,0,7,2
8,4,12,1,7,3.38757205033245,-76.5447785616404,25,3.40947826448299,-76.5473633540787,23,11,6135,2,0,7,1
8,4,13,1,25,3.40947826448299,-76.5473633540787,19,3.37690466220876,-76.5427170875342,11,5,6135,4,0,7,2
8,4,13,1,19,3.37690466220876,-76.5427170875342,19,3.37690466220876,-76.5427170875342,0,0,6147,0,0,7,2
8,4,13,1,19,3.37690466220876,-76.5427170875342,22,3.40358098672196,-76.5467474422483,9,11,6135,10,0,7,1
8,5,7,1,8,3.41433985294095,-76.5486736132011,78,3.36714761458388,-76.52949647924,25,10,6135,0,8,7,2
8,5,7,1,8,3.41433985294095,-76.5486736132011,78,3.36714761458388,-76.52949647924,25,10,6138,0,6,7,2
8,5,7,1,8,3.41433985294095,-76.5486736132011,78,3.36714761458388,-76.52949647924,25,10,6135,4,1,7,2
8,5,7,1,8,3.41433985294095,-76.5486736132011,78,3.36714761458388,-76.52949647924,25,10,6135,0,9,7,2
8,5,7,1,8,3.41433985294095,-76.5486736132011,78,3.36714761458388,-76.52949647924,25,10,6135,0,7,7,2
8,5,7,1,8,3.41433985294095,-76.5486736132011,78,3.36714761458388,-76.52949647924,25,10,6135,0,8,7,2
8,5,7,1,8,3.41433985294095,-76.5486736132011,78,3.36714761458388,-76.52949647924,25,10,6138,0,5,7,2
8,5,7,1,78,3.36714761458388,-76.52949647924,19,3.37690466220876,-76.5427170875342,3,2,6135,0,1,7,2
8,5,7,1,78,3.36714761458388,-76.52949647924,19,3.37690466220876,-76.5427170875342,3,2,6135,0,1,7,2
8,5,7,1,78,3.36714761458388,-76.52949647924,19,3.37690466220876,-76.5427170875342,3,2,6135,0,0,7,2
8,5,7,1,78,3.36714761458388,-76.52949647924,19,3.37690466220876,-76.5427170875342,3,2,6135,0,1,7,2
8,5,7,1,78,3.36714761458388,-76.52949647924,19,3.37690466220876,-76.5427170875342,3,2,6135,0,1,7,2
8,5,7,1,78,3.36714761458388,-76.52949647924,19,3.37690466220876,-76.5427170875342,3,2,6135,0,0,7,2
8,5,7,1,78,3.36714761458388,-76.52949647924,19,3.37690466220876,-76.5427170875342,3,2,6135,0,1,7,2
8,5,7,1,78,3.36714761458388,-76.52949647924,19,3.37690466220876,-76.5427170875342,3,2,6135,0,1,7,2
8,5,7,1,78,3.36714761458388,-76.52949647924,19,3.37690466220876,-76.5427170875342,3,2,6135,0,0,7,2
8,5,7,1,78,3.36714761458388,-76.52949647924,19,3.37690466220876,-76.5427170875342,3,2,6135,0,1,7,2
8,5,7,1,78,3.36714761458388,-76.52949647924,19,3.37690466220876,-76.5427170875342,3,2,6135,0,1,7,2
8,5,7,1,78,3.36714761458388,-76.52949647924,19,3.37690466220876,-76.5427170875342,3,2,6135,0,0,7,2
8,5,7,1,78,3.36714761458388,-76.52949647924,19,3.37690466220876,-76.5427170875342,3,2,6135,0,1,7,2
8,5,7,1,78,3.36714761458388,-76.52949647924,19,3.37690466220876,-76.5427170875342,3,2,6135,0,1,7,2
8,5,7,1,78,3.36714761458388,-76.52949647924,19,3.37690466220876,-76.5427170875342,3,2,6135,0,0,7,2
8,5,7,1,78,3.36714761458388,-76.52949647924,19,3.37690466220876,-76.5427170875342,3,2,6135,0,1,7,2
8,5,7,1,78,3.36714761458388,-76.52949647924,19,3.37690466220876,-76.5427170875342,3,2,6135,0,1,7,2
8,5,7,1,78,3.36714761458388,-76.52949647924,19,3.37690466220876,-76.5427170875342,3,2,6135,0,0,7,2
8,5,7,1,78,3.36714761458388,-76.52949647924,19,3.37690466220876,-76.5427170875342,3,2,6135,0,1,7,2
8,5,7,1,78,3.36714761458388,-76.52949647924,19,3.37690466220876,-76.5427170875342,3,2,6135,0,1,7,2
8,5,7,1,78,3.36714761458388,-76.52949647924,19,3.37690466220876,-76.5427170875342,3,2,6135,0,0,7,2
8,5,7,1,19,3.37690466220876,-76.5427170875342,78,3.36714761458388,-76.52949647924,11,5,6135,4,0,7,2
