,MINUTOS_EN_ESTACION,TIEMPO_MOVILIZACION,USUARIO_ID,SERVICE_ID,LATITUD_DESTINO,LONGITUD_DESTINO
14147,34,22,9,6135,3.39652709064599,-76.5241494534741
14148,34,22,9,6137,3.39652709064599,-76.5241494534741
14149,34,19,9,6135,3.36714761458388,-76.52949647924
14150,34,19,9,6135,3.36714761458388,-76.52949647924
14151,34,19,9,6135,3.36714761458388,-76.52949647924
14152,34,19,9,6135,3.36714761458388,-76.52949647924
14153,39,0,9,6135,3.37095244638537,-76.5369932534761
14154,39,0,9,6135,3.37095244638537,-76.5369932534761
14155,28,15,9,6135,3.36714761458388,-76.52949647924
14156,28,15,9,6135,3.36714761458388,-76.52949647924
14157,28,15,9,6138,3.36714761458388,-76.52949647924
14158,28,15,9,6135,3.36714761458388,-76.52949647924
14159,28,15,9,6135,3.36714761458388,-76.52949647924
14160,28,15,9,6135,3.36714761458388,-76.52949647924
14161,4,2,9,6137,3.41432646569837,-76.5482149554339
14162,18,17,9,6135,3.43935260358881,-76.5373915741497
14163,18,17,9,6137,3.43935260358881,-76.5373915741497
14164,18,17,9,6138,3.43935260358881,-76.5373915741497
14165,18,16,9,6135,3.39652709064599,-76.5241494534741
14166,18,16,9,6147,3.39652709064599,-76.5241494534741
14167,31,15,9,6135,3.43136028767383,-76.5433749225134
14168,31,15,9,6137,3.43136028767383,-76.5433749225134
14169,31,15,9,6138,3.43136028767383,-76.5433749225134
14170,4,14,9,6135,3.41432646569837,-76.5482149554339
14171,33,14,9,6135,3.37690466220876,-76.5427170875342
14172,33,14,9,6135,3.37690466220876,-76.5427170875342
14173,81,14,9,6137,3.37095244638537,-76.5369932534761
14174,23,21,9,6137,3.36714761458388,-76.52949647924
14175,23,21,9,6135,3.36714761458388,-76.52949647924
14176,23,21,9,6135,3.36714761458388,-76.52949647924
14177,22,20,9,6135,3.42300676194683,-76.5471434261955
14178,22,20,9,6135,3.42300676194683,-76.5471434261955
14179,27,21,9,6135,3.39652709064599,-76.5241494534741
14180,27,21,9,6137,3.39652709064599,-76.5241494534741
14181,27,21,9,6137,3.39652709064599,-76.5241494534741
14182,24,21,9,6135,3.37690466220876,-76.5427170875342
14183,3,0,9,6137,3.41433985294095,-76.5486736132011
14184,35,18,9,6138,3.43935260358881,-76.5373915741497
14185,35,18,9,6137,3.43935260358881,-76.5373915741497
14186,35,18,9,6137,3.43935260358881,-76.5373915741497
14187,35,18,9,6135,3.43935260358881,-76.5373915741497
14188,6,9,9,6135,3.40947826448299,-76.5473633540787
14189,38,16,9,6138,3.36714761458388,-76.52949647924
14190,38,16,9,6135,3.36714761458388,-76.52949647924
14191,48,9,9,6138,3.43136028767383,-76.5433749225134
14192,65,25,9,6137,3.37690466220876,-76.5427170875342
14193,65,25,9,6135,3.37690466220876,-76.5427170875342
14194,3,8,9,6135,3.42300676194683,-76.5471434261955
14195,3,8,9,6135,3.42300676194683,-76.5471434261955
14196,3,8,9,6135,3.42300676194683,-76.5471434261955
14197,13,6,9,6135,3.37690466220876,-76.5427170875342
14198,13,6,9,6135,3.37690466220876,-76.5427170875342
14199,48,3,9,8373,3.40947826448299,-76.5473633540787
14200,48,3,9,6135,3.40947826448299,-76.5473633540787
14201,48,3,9,6135,3.40947826448299,-76.5473633540787
14202,48,3,9,6135,3.40947826448299,-76.5473633540787
14203,48,3,9,8373,3.40947826448299,-76.5473633540787
14204,48,3,9,6135,3.40947826448299,-76.5473633540787
14205,48,3,9,6135,3.40947826448299,-76.5473633540787
14206,48,3,9,6135,3.40947826448299,-76.5473633540787
14207,48,3,9,8373,3.40947826448299,-76.5473633540787
14208,48,3,9,6135,3.40947826448299,-76.5473633540787
14209,48,3,9,6135,3.40947826448299,-76.5473633540787
14210,48,3,9,6135,3.40947826448299,-76.5473633540787
14211,48,3,9,8373,3.40947826448299,-76.5473633540787
14212,48,3,9,6135,3.40947826448299,-76.5473633540787
14213,48,3,9,6135,3.40947826448299,-76.5473633540787
14214,48,3,9,6135,3.40947826448299,-76.5473633540787
14215,48,3,9,8373,3.40947826448299,-76.5473633540787
14216,48,3,9,6135,3.40947826448299,-76.5473633540787
14217,48,3,9,6135,3.40947826448299,-76.5473633540787
14218,48,3,9,6135,3.40947826448299,-76.5473633540787
14219,24,25,9,6135,3.37690466220876,-76.5427170875342
14220,9,21,9,6138,3.44845956177583,-76.5277138083573
14221,9,21,9,6135,3.44845956177583,-76.5277138083573
14222,9,21,9,6138,3.44845956177583,-76.5277138083573
14223,9,21,9,6135,3.44845956177583,-76.5277138083573
14224,57,9,9,6137,3.44845956177583,-76.5277138083573
14225,28,21,9,6135,3.36714761458388,-76.52949647924
14226,3,9,9,6135,3.43136028767383,-76.5433749225134
14227,86,10,9,6135,3.36714761458388,-76.52949647924
14228,86,10,9,6137,3.36714761458388,-76.52949647924
14229,15,4,9,6135,3.42300676194683,-76.5471434261955
14230,9,7,9,6135,3.42300676194683,-76.5471434261955
14231,5,4,9,6135,3.43136028767383,-76.5433749225134
14232,37,19,9,6137,3.43136028767383,-76.5433749225134
14233,52,21,9,6135,3.36714761458388,-76.52949647924
14234,11,25,9,6137,3.42637638040041,-76.5008350884899
14235,2,0,9,6135,3.36714761458388,-76.52949647924
14236,119,24,9,6135,3.39652709064599,-76.5241494534741
14237,119,24,9,6138,3.39652709064599,-76.5241494534741
14238,103,13,9,6135,3.36714761458388,-76.52949647924
14239,103,13,9,6135,3.36714761458388,-76.52949647924
14240,103,13,9,6135,3.36714761458388,-76.52949647924
14241,103,13,9,6135,3.36714761458388,-76.52949647924
14242,103,13,9,6135,3.36714761458388,-76.52949647924
14243,103,13,9,6135,3.36714761458388,-76.52949647924
14244,5,3,9,6135,3.43722520180155,-76.5174419856083
14245,34,16,9,6135,3.43722520180155,-76.5174419856083
14246,34,16,9,6137,3.43722520180155,-76.5174419856083
14247,11,15,9,6138,3.45384637947355,-76.5298314123795
14248,16,22,9,6137,3.46102029230964,-76.5271282449575
14249,13,4,9,6137,3.44801119892302,-76.5299371464294
14250,6,0,9,6137,3.45241065631123,-76.5312831579744
14251,6,0,9,6138,3.45241065631123,-76.5312831579744
14252,6,0,9,6137,3.45241065631123,-76.5312831579744
14253,6,0,9,6135,3.45241065631123,-76.5312831579744
14254,3,0,9,6137,3.44801119892302,-76.5299371464294
14255,2,13,9,6135,3.46897954579485,-76.5111591241609
14256,3,11,9,6135,3.46897954579485,-76.5111591241609
14257,15,17,9,6135,3.46897954579485,-76.5111591241609
14258,1,13,9,6135,3.46897954579485,-76.5111591241609
14259,25,21,9,6135,3.44845956177583,-76.5277138083573
14260,109,11,9,6137,3.45241065631123,-76.5312831579744
14261,16,15,9,6138,3.44801119892302,-76.5299371464294
14262,16,15,9,6137,3.44801119892302,-76.5299371464294
14263,25,5,9,6137,3.45297491831844,-76.5313634424706
14264,25,5,9,6138,3.45297491831844,-76.5313634424706
14265,25,5,9,6135,3.45297491831844,-76.5313634424706
14266,25,5,9,6137,3.45297491831844,-76.5313634424706
14267,25,5,9,6138,3.45297491831844,-76.5313634424706
14268,25,5,9,6135,3.45297491831844,-76.5313634424706
14269,7,11,9,6135,3.4634191652463,-76.5253727391587
14270,7,11,9,6138,3.4634191652463,-76.5253727391587
14271,7,11,9,6137,3.4634191652463,-76.5253727391587
14272,2,5,9,6135,3.4634191652463,-76.5253727391587
14273,2,5,9,6137,3.4634191652463,-76.5253727391587
14274,38,15,9,6135,3.45297491831844,-76.5313634424706
14275,38,15,9,6135,3.45297491831844,-76.5313634424706
14276,2,3,9,6138,3.44801119892302,-76.5299371464294
14277,2,3,9,6138,3.44801119892302,-76.5299371464294
14278,10,10,9,6137,3.45297491831844,-76.5313634424706
14279,10,10,9,6138,3.45297491831844,-76.5313634424706
14280,36,25,9,6135,3.45297491831844,-76.5313634424706
14281,21,13,9,6135,3.46897954579485,-76.5111591241609
14282,9,4,9,6135,3.45384637947355,-76.5298314123795
14283,4,7,9,6135,3.46897954579485,-76.5111591241609
14284,4,7,9,6135,3.46897954579485,-76.5111591241609
14285,24,5,9,6137,3.46897954579485,-76.5111591241609
14286,24,5,9,6137,3.46897954579485,-76.5111591241609
14287,24,5,9,6135,3.46897954579485,-76.5111591241609
14288,34,18,9,6137,3.46007158443676,-76.52274089766
14289,34,18,9,6135,3.46007158443676,-76.52274089766
14290,3,19,9,6135,3.46897954579485,-76.5111591241609
14291,24,10,9,6138,3.46102029230964,-76.5271282449575
14292,24,10,9,6135,3.46102029230964,-76.5271282449575
14293,24,10,9,6137,3.46102029230964,-76.5271282449575
14294,24,10,9,6138,3.46102029230964,-76.5271282449575
14295,24,10,9,6135,3.46102029230964,-76.5271282449575
14296,24,10,9,6137,3.46102029230964,-76.5271282449575
14297,6,11,9,6135,3.45384637947355,-76.5298314123795
14298,6,11,9,6135,3.45384637947355,-76.5298314123795
14299,6,11,9,6135,3.45384637947355,-76.5298314123795
14300,56,17,9,8373,3.48890402204464,-76.5078521568375
14301,5,11,9,6135,3.46897954579485,-76.5111591241609
14302,4,21,9,6135,3.45384637947355,-76.5298314123795
14303,2,6,9,6135,3.45297491831844,-76.5313634424706
14304,2,6,9,6135,3.45297491831844,-76.5313634424706
14305,54,13,9,8373,3.48890402204464,-76.5078521568375
14306,19,25,9,6135,3.45297491831844,-76.5313634424706
14307,19,25,9,6137,3.45297491831844,-76.5313634424706
14308,19,25,9,6138,3.45297491831844,-76.5313634424706
14309,10,17,9,6138,3.45384637947355,-76.5298314123795
14310,32,14,9,6135,3.44801119892302,-76.5299371464294
14311,32,14,9,6135,3.44801119892302,-76.5299371464294
14312,32,14,9,6135,3.44801119892302,-76.5299371464294
14313,32,14,9,6135,3.44801119892302,-76.5299371464294
14314,32,14,9,6137,3.44801119892302,-76.5299371464294
14315,32,14,9,6135,3.44801119892302,-76.5299371464294
14316,32,14,9,6137,3.44801119892302,-76.5299371464294
14317,19,12,9,6135,3.45297491831844,-76.5313634424706
14318,19,12,9,6137,3.45297491831844,-76.5313634424706
14319,19,12,9,6135,3.45297491831844,-76.5313634424706
14320,19,12,9,6137,3.45297491831844,-76.5313634424706
14321,19,12,9,6135,3.45297491831844,-76.5313634424706
14322,19,12,9,6137,3.45297491831844,-76.5313634424706
14323,19,12,9,6135,3.45297491831844,-76.5313634424706
14324,19,12,9,6137,3.45297491831844,-76.5313634424706
14325,19,12,9,6135,3.45297491831844,-76.5313634424706
14326,19,12,9,6137,3.45297491831844,-76.5313634424706
14327,19,12,9,6135,3.45297491831844,-76.5313634424706
14328,19,12,9,6137,3.45297491831844,-76.5313634424706
14329,19,12,9,6135,3.45297491831844,-76.5313634424706
14330,19,12,9,6137,3.45297491831844,-76.5313634424706
14331,14,11,9,6135,3.45297491831844,-76.5313634424706
14332,14,11,9,6135,3.45297491831844,-76.5313634424706
14333,7,21,9,6135,3.45297491831844,-76.5313634424706
14334,7,21,9,6138,3.45297491831844,-76.5313634424706
14335,7,21,9,6135,3.45297491831844,-76.5313634424706
14336,7,21,9,6138,3.45297491831844,-76.5313634424706
14337,84,15,9,6135,3.44845956177583,-76.5277138083573
14338,84,15,9,6138,3.44845956177583,-76.5277138083573
14339,84,15,9,6135,3.44845956177583,-76.5277138083573
14340,84,15,9,6135,3.44845956177583,-76.5277138083573
14341,84,15,9,6138,3.44845956177583,-76.5277138083573
14342,84,15,9,6135,3.44845956177583,-76.5277138083573
14343,16,14,9,6135,3.45297491831844,-76.5313634424706
14344,16,14,9,6138,3.45297491831844,-76.5313634424706
14345,16,14,9,6135,3.45297491831844,-76.5313634424706
14346,16,14,9,6138,3.45297491831844,-76.5313634424706
14347,16,14,9,6135,3.45297491831844,-76.5313634424706
14348,16,14,9,6138,3.45297491831844,-76.5313634424706
14349,20,16,9,6135,3.46897954579485,-76.5111591241609
14350,5,17,9,6135,3.44801119892302,-76.5299371464294
14351,16,11,9,6137,3.44845956177583,-76.5277138083573
14352,16,11,9,6135,3.44845956177583,-76.5277138083573
14353,6,11,9,6135,3.46102029230964,-76.5271282449575
14354,29,17,9,6135,3.45297491831844,-76.5313634424706
14355,29,17,9,6135,3.45297491831844,-76.5313634424706
14356,29,17,9,6135,3.45297491831844,-76.5313634424706
14357,47,11,9,6135,3.44845956177583,-76.5277138083573
14358,47,11,9,6135,3.44845956177583,-76.5277138083573
14359,47,11,9,6135,3.44845956177583,-76.5277138083573
14360,47,11,9,6135,3.44845956177583,-76.5277138083573
14361,47,11,9,6135,3.44845956177583,-76.5277138083573
14362,47,11,9,6135,3.44845956177583,-76.5277138083573
14363,6,11,9,6135,3.44524469691041,-76.5148320438954
14364,0,9,9,6135,3.44402100008543,-76.5209314646704
14365,2,17,9,6135,3.44524469691041,-76.5148320438954
14366,1,2,9,6135,3.44402100008543,-76.5209314646704
14367,3,5,9,6135,3.44402100008543,-76.5209314646704
14368,2,8,9,6135,3.44801119892302,-76.5299371464294
14369,10,19,9,6135,3.44402100008543,-76.5209314646704
14370,1,0,9,6137,3.44402100008543,-76.5209314646704
14371,27,17,9,6138,3.44332180671126,-76.4839397169372
14372,27,17,9,6135,3.44332180671126,-76.4839397169372
14373,27,17,9,6135,3.44332180671126,-76.4839397169372
14374,51,16,9,6135,3.44524469691041,-76.5148320438954
14375,51,16,9,6137,3.44524469691041,-76.5148320438954
14376,51,16,9,6135,3.44524469691041,-76.5148320438954
14377,51,16,9,6137,3.44524469691041,-76.5148320438954
14378,51,16,9,6135,3.44524469691041,-76.5148320438954
14379,51,16,9,6137,3.44524469691041,-76.5148320438954
14380,1,0,9,6137,3.44524469691041,-76.5148320438954
14381,1,0,9,6137,3.44524469691041,-76.5148320438954
14382,5,20,9,6137,3.44524469691041,-76.5148320438954
14383,5,20,9,6135,3.44524469691041,-76.5148320438954
14384,12,3,9,6135,3.44332180671126,-76.4839397169372
14385,49,11,9,6135,3.44524469691041,-76.5148320438954
14386,49,11,9,6135,3.44524469691041,-76.5148320438954
14387,6,6,9,6135,3.44432952204878,-76.5289995551612
14388,7,22,9,6135,3.44524469691041,-76.5148320438954
14389,7,22,9,6137,3.44524469691041,-76.5148320438954
14390,13,19,9,6135,3.44332180671126,-76.4839397169372
14391,13,19,9,6135,3.44332180671126,-76.4839397169372
14392,13,19,9,6137,3.44332180671126,-76.4839397169372
14393,13,19,9,6135,3.44332180671126,-76.4839397169372
14394,13,19,9,6135,3.44332180671126,-76.4839397169372
14395,13,19,9,6135,3.44332180671126,-76.4839397169372
14396,13,19,9,6137,3.44332180671126,-76.4839397169372
14397,13,19,9,6135,3.44332180671126,-76.4839397169372
14398,2,15,9,6135,3.44524469691041,-76.5148320438954
14399,5,20,9,6135,3.44332180671126,-76.4839397169372
14400,3,6,9,6135,3.44402100008543,-76.5209314646704
14401,3,6,9,6137,3.44402100008543,-76.5209314646704
14402,8,18,9,6135,3.44524469691041,-76.5148320438954
14403,36,25,9,6135,3.44332180671126,-76.4839397169372
14404,36,25,9,6137,3.44332180671126,-76.4839397169372
14405,7,8,9,6135,3.44402100008543,-76.5209314646704
14406,7,8,9,6137,3.44402100008543,-76.5209314646704
14407,7,8,9,6135,3.44402100008543,-76.5209314646704
14408,7,8,9,6135,3.44402100008543,-76.5209314646704
14409,7,8,9,6137,3.44402100008543,-76.5209314646704
14410,7,8,9,6135,3.44402100008543,-76.5209314646704
14411,7,8,9,6135,3.44402100008543,-76.5209314646704
14412,7,8,9,6137,3.44402100008543,-76.5209314646704
14413,7,8,9,6135,3.44402100008543,-76.5209314646704
14414,75,23,9,6135,3.45297491831844,-76.5313634424706
14415,75,23,9,6137,3.45297491831844,-76.5313634424706
14416,75,23,9,6137,3.45297491831844,-76.5313634424706
14417,75,23,9,6138,3.45297491831844,-76.5313634424706
14418,75,23,9,6135,3.45297491831844,-76.5313634424706
14419,75,23,9,6137,3.45297491831844,-76.5313634424706
14420,75,23,9,6137,3.45297491831844,-76.5313634424706
14421,75,23,9,6138,3.45297491831844,-76.5313634424706
14422,75,23,9,6135,3.45297491831844,-76.5313634424706
14423,75,23,9,6137,3.45297491831844,-76.5313634424706
14424,75,23,9,6137,3.45297491831844,-76.5313634424706
14425,75,23,9,6138,3.45297491831844,-76.5313634424706
14426,75,23,9,6135,3.45297491831844,-76.5313634424706
14427,75,23,9,6137,3.45297491831844,-76.5313634424706
14428,75,23,9,6137,3.45297491831844,-76.5313634424706
14429,75,23,9,6138,3.45297491831844,-76.5313634424706
14430,75,23,9,6135,3.45297491831844,-76.5313634424706
14431,75,23,9,6137,3.45297491831844,-76.5313634424706
14432,75,23,9,6137,3.45297491831844,-76.5313634424706
14433,75,23,9,6138,3.45297491831844,-76.5313634424706
14434,75,23,9,6135,3.45297491831844,-76.5313634424706
14435,75,23,9,6137,3.45297491831844,-76.5313634424706
14436,75,23,9,6137,3.45297491831844,-76.5313634424706
14437,75,23,9,6138,3.45297491831844,-76.5313634424706
14438,75,23,9,6135,3.45297491831844,-76.5313634424706
14439,75,23,9,6137,3.45297491831844,-76.5313634424706
14440,75,23,9,6137,3.45297491831844,-76.5313634424706
14441,75,23,9,6138,3.45297491831844,-76.5313634424706
14442,75,23,9,6135,3.45297491831844,-76.5313634424706
14443,75,23,9,6137,3.45297491831844,-76.5313634424706
14444,75,23,9,6137,3.45297491831844,-76.5313634424706
14445,75,23,9,6138,3.45297491831844,-76.5313634424706
14446,75,23,9,6135,3.45297491831844,-76.5313634424706
14447,75,23,9,6137,3.45297491831844,-76.5313634424706
14448,75,23,9,6137,3.45297491831844,-76.5313634424706
14449,75,23,9,6138,3.45297491831844,-76.5313634424706
14450,75,23,9,6135,3.45297491831844,-76.5313634424706
14451,75,23,9,6137,3.45297491831844,-76.5313634424706
14452,75,23,9,6137,3.45297491831844,-76.5313634424706
14453,75,23,9,6138,3.45297491831844,-76.5313634424706
14454,75,23,9,6135,3.45297491831844,-76.5313634424706
14455,75,23,9,6137,3.45297491831844,-76.5313634424706
14456,75,23,9,6137,3.45297491831844,-76.5313634424706
14457,75,23,9,6138,3.45297491831844,-76.5313634424706
14458,105,3,9,6135,3.45241065631123,-76.5312831579744
14459,105,3,9,6135,3.45241065631123,-76.5312831579744
14460,105,3,9,6137,3.45241065631123,-76.5312831579744
14461,105,3,9,6135,3.45241065631123,-76.5312831579744
14462,105,3,9,6135,3.45241065631123,-76.5312831579744
14463,105,3,9,6135,3.45241065631123,-76.5312831579744
14464,105,3,9,6137,3.45241065631123,-76.5312831579744
14465,105,3,9,6135,3.45241065631123,-76.5312831579744
14466,105,3,9,6135,3.45241065631123,-76.5312831579744
14467,105,3,9,6135,3.45241065631123,-76.5312831579744
14468,105,3,9,6137,3.45241065631123,-76.5312831579744
14469,105,3,9,6135,3.45241065631123,-76.5312831579744
14470,105,3,9,6135,3.45241065631123,-76.5312831579744
14471,105,3,9,6135,3.45241065631123,-76.5312831579744
14472,105,3,9,6137,3.45241065631123,-76.5312831579744
14473,105,3,9,6135,3.45241065631123,-76.5312831579744
14474,3,11,9,6135,3.44402100008543,-76.5209314646704
14475,3,11,9,6135,3.44402100008543,-76.5209314646704
14476,3,11,9,6135,3.44402100008543,-76.5209314646704
14477,3,11,9,6135,3.44402100008543,-76.5209314646704
14478,3,11,9,6135,3.44402100008543,-76.5209314646704
14479,3,11,9,6135,3.44402100008543,-76.5209314646704
14480,3,11,9,6135,3.44402100008543,-76.5209314646704
14481,3,11,9,6135,3.44402100008543,-76.5209314646704
14482,32,8,9,6135,3.44524469691041,-76.5148320438954
14483,32,8,9,6137,3.44524469691041,-76.5148320438954
14484,58,7,9,6135,3.44524469691041,-76.5148320438954
14485,1,4,9,6138,3.44402100008543,-76.5209314646704
14486,70,14,9,6135,3.44332180671126,-76.4839397169372
14487,7,7,9,6135,3.44402100008543,-76.5209314646704
14488,5,11,9,6138,3.4398103356365,-76.522518369508
14489,5,11,9,6137,3.4398103356365,-76.522518369508
14490,40,7,9,6135,3.44432952204878,-76.5289995551612
14491,40,7,9,6135,3.44432952204878,-76.5289995551612
14492,14,14,9,6135,3.44265715161853,-76.5281285653011
14493,18,5,9,6135,3.44524469691041,-76.5148320438954
14494,8,13,9,6135,3.42637638040041,-76.5008350884899
14495,48,16,9,6135,3.44506799102323,-76.4875814710183
14496,10,20,9,6137,3.44265715161853,-76.5281285653011
14497,2,3,9,6135,3.44402100008543,-76.5209314646704
14498,2,3,9,6137,3.44402100008543,-76.5209314646704
14499,12,4,9,6135,3.44265715161853,-76.5281285653011
14500,12,4,9,6135,3.44265715161853,-76.5281285653011
14501,21,6,9,6135,3.44524469691041,-76.5148320438954
14502,21,6,9,6137,3.44524469691041,-76.5148320438954
14503,21,6,9,6137,3.44524469691041,-76.5148320438954
14504,2,6,9,6135,3.44432952204878,-76.5289995551612
14505,2,6,9,6135,3.44432952204878,-76.5289995551612
14506,2,6,9,6135,3.44432952204878,-76.5289995551612
14507,6,12,9,6135,3.44506799102323,-76.4875814710183
14508,6,5,9,6135,3.44332180671126,-76.4839397169372
14509,6,5,9,6137,3.44332180671126,-76.4839397169372
14510,10,10,9,6135,3.44506799102323,-76.4875814710183
14511,10,10,9,6135,3.44506799102323,-76.4875814710183
14512,59,5,9,6138,3.44332180671126,-76.4839397169372
14513,59,5,9,6135,3.44332180671126,-76.4839397169372
14514,59,5,9,6138,3.44332180671126,-76.4839397169372
14515,59,5,9,6135,3.44332180671126,-76.4839397169372
14516,33,3,9,6135,3.44265715161853,-76.5281285653011
14517,33,3,9,6135,3.44265715161853,-76.5281285653011
14518,82,3,9,6141,3.44265715161853,-76.5281285653011
14519,82,3,9,6137,3.44265715161853,-76.5281285653011
14520,6,7,9,6137,3.44506799102323,-76.4875814710183
14521,6,7,9,6137,3.44506799102323,-76.4875814710183
14522,8,8,9,6135,3.44402100008543,-76.5209314646704
14523,15,0,9,6137,3.44402100008543,-76.5209314646704
14524,12,21,9,6135,3.44524469691041,-76.5148320438954
14525,39,10,9,6135,3.44524469691041,-76.5148320438954
14526,60,8,9,6135,3.44506799102323,-76.4875814710183
14527,60,8,9,6137,3.44506799102323,-76.4875814710183
14528,12,10,9,6135,3.44332180671126,-76.4839397169372
14529,3,9,9,6137,3.44524469691041,-76.5148320438954
14530,3,9,9,6135,3.44524469691041,-76.5148320438954
14531,55,21,9,6135,3.46897954579485,-76.5111591241609
14532,55,21,9,6135,3.46897954579485,-76.5111591241609
14533,8,15,9,6137,3.44524469691041,-76.5148320438954
14534,8,15,9,6135,3.44524469691041,-76.5148320438954
14535,8,15,9,6137,3.44524469691041,-76.5148320438954
14536,6,15,9,6135,3.43722520180155,-76.5174419856083
14537,10,7,9,6135,3.44524469691041,-76.5148320438954
14538,10,7,9,6137,3.44524469691041,-76.5148320438954
14539,106,12,9,6137,3.44332180671126,-76.4839397169372
14540,106,12,9,6137,3.44332180671126,-76.4839397169372
14541,106,12,9,6135,3.44332180671126,-76.4839397169372
14542,40,7,9,6138,3.44332180671126,-76.4839397169372
14543,3,11,9,6135,3.44524469691041,-76.5148320438954
14544,19,14,9,6135,3.44332180671126,-76.4839397169372
14545,14,19,9,6137,3.44332180671126,-76.4839397169372
14546,14,19,9,6138,3.44332180671126,-76.4839397169372
14547,14,19,9,6135,3.44332180671126,-76.4839397169372
14548,14,19,9,6138,3.44332180671126,-76.4839397169372
14549,27,21,9,6137,3.44524469691041,-76.5148320438954
14550,27,21,9,6135,3.44524469691041,-76.5148320438954
14551,27,21,9,6137,3.44524469691041,-76.5148320438954
14552,27,21,9,6135,3.44524469691041,-76.5148320438954
14553,27,21,9,6137,3.44524469691041,-76.5148320438954
14554,27,21,9,6135,3.44524469691041,-76.5148320438954
14555,27,21,9,6137,3.44524469691041,-76.5148320438954
14556,27,21,9,6135,3.44524469691041,-76.5148320438954
14557,15,8,9,6137,3.4398103356365,-76.522518369508
14558,15,8,9,6137,3.4398103356365,-76.522518369508
14559,9,10,9,6135,3.44402100008543,-76.5209314646704
14560,9,10,9,6137,3.44402100008543,-76.5209314646704
14561,5,12,9,6135,3.44524469691041,-76.5148320438954
14562,4,20,9,6135,3.44506799102323,-76.4875814710183
14563,11,7,9,6138,3.44332180671126,-76.4839397169372
14564,11,7,9,6135,3.44332180671126,-76.4839397169372
14565,6,6,9,6137,3.4398103356365,-76.522518369508
14566,25,18,9,6135,3.44332180671126,-76.4839397169372
14567,12,13,9,6135,3.44332180671126,-76.4839397169372
14568,63,23,9,6138,3.44332180671126,-76.4839397169372
14569,83,14,9,8373,3.40947826448299,-76.5473633540787
14570,83,14,9,8373,3.40947826448299,-76.5473633540787
14571,110,10,9,6137,3.42300676194683,-76.5471434261955
14572,3,0,9,6137,3.45297491831844,-76.5313634424706
14573,33,14,9,6135,3.46033350828954,-76.5253404152284
14574,29,9,9,6135,3.46897954579485,-76.5111591241609
14575,8,12,9,8373,3.48890402204464,-76.5078521568375
14576,32,14,9,6137,3.44801119892302,-76.5299371464294
14577,32,14,9,6135,3.44801119892302,-76.5299371464294
14578,32,14,9,6137,3.44801119892302,-76.5299371464294
14579,2,10,9,6135,3.46007158443676,-76.52274089766
14580,2,10,9,6135,3.46007158443676,-76.52274089766
14581,2,10,9,6135,3.46007158443676,-76.52274089766
14582,36,6,9,6135,3.45297491831844,-76.5313634424706
14583,12,12,9,6137,3.46897954579485,-76.5111591241609
14584,12,12,9,6135,3.46897954579485,-76.5111591241609
14585,7,16,9,6135,3.44801119892302,-76.5299371464294
14586,7,16,9,6137,3.44801119892302,-76.5299371464294
14587,37,12,9,6137,3.46897954579485,-76.5111591241609
14588,37,12,9,6135,3.46897954579485,-76.5111591241609
14589,3,16,9,6135,3.46897954579485,-76.5111591241609
14590,16,17,9,6135,3.44845956177583,-76.5277138083573
14591,14,19,9,8369,3.48890402204464,-76.5078521568375
14592,6,1,9,6135,3.45241065631123,-76.5312831579744
14593,6,1,9,6137,3.45241065631123,-76.5312831579744
14594,6,1,9,6137,3.45241065631123,-76.5312831579744
14595,6,1,9,6135,3.45241065631123,-76.5312831579744
14596,3,14,9,6135,3.44845956177583,-76.5277138083573
14597,3,14,9,6135,3.44845956177583,-76.5277138083573
14598,3,14,9,6135,3.44845956177583,-76.5277138083573
14599,3,14,9,6135,3.44845956177583,-76.5277138083573
14600,7,10,9,6135,3.45241065631123,-76.5312831579744
14601,22,7,9,6137,3.44524469691041,-76.5148320438954
14602,22,7,9,6135,3.44524469691041,-76.5148320438954
14603,56,16,9,6135,3.44332180671126,-76.4839397169372
14604,56,16,9,6135,3.44332180671126,-76.4839397169372
14605,56,16,9,6138,3.44332180671126,-76.4839397169372
14606,56,16,9,6137,3.44332180671126,-76.4839397169372
14607,56,16,9,6135,3.44332180671126,-76.4839397169372
14608,56,16,9,6138,3.44332180671126,-76.4839397169372
14609,56,16,9,6137,3.44332180671126,-76.4839397169372
14610,56,16,9,6137,3.44332180671126,-76.4839397169372
14611,56,16,9,6137,3.44332180671126,-76.4839397169372
14612,56,16,9,6135,3.44332180671126,-76.4839397169372
14613,56,16,9,6135,3.44332180671126,-76.4839397169372
14614,56,16,9,6138,3.44332180671126,-76.4839397169372
14615,56,16,9,6135,3.44332180671126,-76.4839397169372
14616,56,16,9,6135,3.44332180671126,-76.4839397169372
14617,56,16,9,6138,3.44332180671126,-76.4839397169372
14618,56,16,9,6135,3.44332180671126,-76.4839397169372
14619,56,16,9,6135,3.44332180671126,-76.4839397169372
14620,56,16,9,6135,3.44332180671126,-76.4839397169372
14621,56,16,9,6138,3.44332180671126,-76.4839397169372
14622,56,16,9,6137,3.44332180671126,-76.4839397169372
14623,56,16,9,6135,3.44332180671126,-76.4839397169372
14624,56,16,9,6138,3.44332180671126,-76.4839397169372
14625,56,16,9,6137,3.44332180671126,-76.4839397169372
14626,56,16,9,6137,3.44332180671126,-76.4839397169372
14627,56,16,9,6137,3.44332180671126,-76.4839397169372
